Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLineCode,CountLine,CountSemicolon,CountDeclFunction
File,"Detector.java","@l./core/src/main/java/com/google/zxing/qrcode/detector/Detector.java",,"0.42",,11,2,14,,,255,405,129,14
File,"Detector.java","@l./core/src/main/java/com/google/zxing/pdf417/detector/Detector.java",,"0.47",,1,0,8,,,220,344,131,8
File,"Detector.java","@l./core/src/main/java/com/google/zxing/datamatrix/detector/Detector.java",,"0.27",,8,2,11,,,262,383,160,11
File,"DetectorResult.java","@l./core/src/main/java/com/google/zxing/common/DetectorResult.java",,"1.38",,3,2,3,,,16,46,8,3
File,"DetectorTest.java","@l./core/src/test/java/com/google/zxing/aztec/detector/DetectorTest.java",,"0.25",,3,0,10,,,140,189,94,10
File,"Dimension.java","@l./core/src/main/java/com/google/zxing/Dimension.java",,"0.53",,6,2,6,,,34,62,13,6
File,"Dimensions.java","@l./core/src/main/java/com/google/zxing/pdf417/encoder/Dimensions.java",,"0.80",,5,4,5,,,25,54,13,5
File,"DoSFilter.java","@l./zxingorg/src/main/java/com/google/zxing/web/DoSFilter.java",,"0.34",,4,2,4,,,71,108,41,4
File,"DoSFilterTestCase.java","@l./zxingorg/src/test/java/com/google/zxing/web/DoSFilterTestCase.java",,"0.25",,3,0,5,,,72,101,43,5
File,"DoSTracker.java","@l./zxingorg/src/main/java/com/google/zxing/web/DoSTracker.java",,"0.36",,4,4,4,,,91,138,49,4
File,"DoSTrackerTestCase.java","@l./zxingorg/src/test/java/com/google/zxing/web/DoSTrackerTestCase.java",,"0.79",,1,0,1,,,29,62,24,1
File,"EAN13BlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox1TestCase.java",,"1.64",,1,0,1,,,11,34,7,1
File,"EAN13BlackBox2TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox2TestCase.java",,"1.82",,1,0,1,,,11,36,7,1
File,"EAN13BlackBox3TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox3TestCase.java",,"1.64",,1,0,1,,,11,34,7,1
File,"EAN13BlackBox4TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox4TestCase.java",,"1.73",,1,0,1,,,11,35,7,1
File,"EAN13BlackBox5BlurryTestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox5BlurryTestCase.java",,"1.73",,1,0,1,,,11,35,7,1
File,"EAN13Reader.java","@l./core/src/main/java/com/google/zxing/oned/EAN13Reader.java",,"1.00",,3,1,4,,,61,138,36,4
File,"EAN13Writer.java","@l./core/src/main/java/com/google/zxing/oned/EAN13Writer.java",,"0.42",,2,0,2,,,64,101,36,2
File,"EAN13WriterTestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13WriterTestCase.java",,"0.69",,3,0,3,,,26,50,13,3
File,"EAN8BlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN8BlackBox1TestCase.java",,"1.64",,1,0,1,,,11,34,7,1
File,"EAN8Reader.java","@l./core/src/main/java/com/google/zxing/oned/EAN8Reader.java",,"0.47",,3,1,3,,,43,75,27,3
File,"EAN8Writer.java","@l./core/src/main/java/com/google/zxing/oned/EAN8Writer.java",,"0.49",,2,0,2,,,59,98,33,2
File,"EAN8WriterTestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN8WriterTestCase.java",,"0.75",,3,0,3,,,24,48,13,3
File,"EANManufacturerOrgSupport.java","@l./core/src/main/java/com/google/zxing/oned/EANManufacturerOrgSupport.java",,"0.17",,3,2,3,,,139,171,125,3
File,"EANManufacturerOrgSupportTest.java","@l./core/src/test/java/com/google/zxing/oned/EANManufacturerOrgSupportTest.java",,"1.43",,1,0,1,,,14,39,9,1
File,"ECIEncoderSet.java","@l./core/src/main/java/com/google/zxing/common/ECIEncoderSet.java",,"0.44",,9,2,9,,,124,199,55,9
File,"ECIInput.java","@l./core/src/main/java/com/google/zxing/common/ECIInput.java",,"10.11",,6,0,6,,,9,107,7,6
File,"ECIStringBuilder.java","@l./core/src/main/java/com/google/zxing/common/ECIStringBuilder.java",,"0.54",,12,3,12,,,71,124,31,12
File,"EdifactEncoder.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/EdifactEncoder.java",,"0.28",,2,0,5,,,103,143,53,5
File,"EmailAddressParsedResult.java","@l./core/src/main/java/com/google/zxing/client/result/EmailAddressParsedResult.java",,"0.52",,10,5,10,,,56,99,27,10
File,"EmailAddressParsedResultTestCase.java","@l./core/src/test/java/com/google/zxing/client/result/EmailAddressParsedResultTestCase.java",,"0.23",,7,0,9,,,88,121,31,9
File,"EmailAddressResultHandler.java","@l./android/src/com/google/zxing/client/android/result/EmailAddressResultHandler.java",,"0.48",,5,0,5,,,42,71,15,5
File,"EmailAddressResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/EmailAddressResultParser.java",,"0.39",,1,0,1,,,56,85,29,1
File,"EmailDoCoMoResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/EmailDoCoMoResultParser.java",,"1.00",,1,0,2,,,28,64,13,2
File,"EmailGenerator.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/EmailGenerator.java",,"0.39",,7,2,7,,,51,82,24,7
File,"EncodeActivity.java","@l./android/src/com/google/zxing/client/android/encode/EncodeActivity.java",,"0.13",,6,1,7,,,182,227,121,7
File,"EncodeHintType.java","@l./core/src/main/java/com/google/zxing/EncodeHintType.java",,"5.42",,2,19,2,,,24,177,1,0
File,"Encoder.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/Encoder.java",,"3.00",,2,0,2,,,5,25,3,2
File,"Encoder.java","@l./core/src/main/java/com/google/zxing/qrcode/encoder/Encoder.java",,"0.30",,1,0,25,,,443,637,242,25
File,"Encoder.java","@l./core/src/main/java/com/google/zxing/aztec/encoder/Encoder.java",,"0.32",,1,0,15,,,286,404,179,15
File,"EncoderConfig.java","@l./javase/src/main/java/com/google/zxing/client/j2se/EncoderConfig.java",,"0.44",,0,8,0,,,34,63,14,0
File,"EncoderContext.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/EncoderContext.java",,"0.18",,21,9,21,,,92,134,44,21
File,"EncoderTest.java","@l./core/src/test/java/com/google/zxing/aztec/encoder/EncoderTest.java",,"0.19",,21,0,32,,,466,603,200,32
File,"EncoderTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/encoder/EncoderTestCase.java",,"0.15",,69,0,74,,,793,987,311,74
File,"ErrorCorrection.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/ErrorCorrection.java",,"0.26",,1,0,3,,,129,175,65,3
File,"ErrorCorrection.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/ec/ErrorCorrection.java",,"0.32",,5,1,5,,,126,190,81,5
File,"ErrorCorrectionLevel.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/ErrorCorrectionLevel.java",,"1.38",,4,5,5,,,21,60,8,3
File,"ErrorCorrectionLevelTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/decoder/ErrorCorrectionLevelTestCase.java",,"1.12",,2,0,2,,,16,40,8,2
File,"ErrorCorrectionTestCase.java","@l./core/src/test/java/com/google/zxing/datamatrix/encoder/ErrorCorrectionTestCase.java",,"1.33",,1,0,1,,,15,41,10,1
File,"ErrorCorrectionTestCase.java","@l./core/src/test/java/com/google/zxing/pdf417/decoder/ec/ErrorCorrectionTestCase.java",,"0.33",,6,1,6,,,64,98,35,6
File,"ExpandedInformationDecoderTest.java","@l./core/src/test/java/com/google/zxing/oned/rss/expanded/ExpandedInformationDecoderTest.java",,"2.00",,1,0,1,,,14,50,9,1
File,"ExpandedPair.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/ExpandedPair.java",,"0.56",,8,3,8,,,48,90,19,8
File,"ExpandedProductParsedResult.java","@l./core/src/main/java/com/google/zxing/client/result/ExpandedProductParsedResult.java",,"0.23",,19,15,19,,,140,199,69,19
File,"ExpandedProductParsedResultTestCase.java","@l./core/src/test/java/com/google/zxing/client/result/ExpandedProductParsedResultTestCase.java",,"0.88",,1,0,1,,,32,66,26,1
File,"ExpandedProductResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/ExpandedProductResultParser.java",,"0.25",,1,0,3,,,161,217,81,3
File,"ExpandedRow.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/ExpandedRow.java",,"0.58",,7,2,7,,,36,69,15,7
File,"FalsePositives2BlackBoxTestCase.java","@l./core/src/test/java/com/google/zxing/negative/FalsePositives2BlackBoxTestCase.java",,"1.82",,1,0,1,,,11,36,7,1
File,"FalsePositivesBlackBoxTestCase.java","@l./core/src/test/java/com/google/zxing/negative/FalsePositivesBlackBoxTestCase.java",,"1.82",,1,0,1,,,11,36,7,1
File,"FieldParser.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/FieldParser.java",,"0.17",,2,2,7,,,177,239,122,7
File,"FieldParserTest.java","@l./core/src/test/java/com/google/zxing/oned/rss/expanded/decoders/FieldParserTest.java",,"1.47",,2,0,3,,,19,54,9,3
File,"FinderPattern.java","@l./core/src/main/java/com/google/zxing/qrcode/detector/FinderPattern.java",,"0.91",,6,2,6,,,34,76,18,6
File,"FinderPattern.java","@l./core/src/main/java/com/google/zxing/oned/rss/FinderPattern.java",,"0.50",,6,3,6,,,36,65,15,6
File,"FinderPatternFinder.java","@l./core/src/main/java/com/google/zxing/qrcode/detector/FinderPatternFinder.java",,"0.36",,17,5,23,,,485,715,254,23
File,"FinderPatternInfo.java","@l./core/src/main/java/com/google/zxing/qrcode/detector/FinderPatternInfo.java",,"1.05",,4,3,4,,,20,49,10,4
File,"FinishListener.java","@l./android/src/com/google/zxing/client/android/FinishListener.java",,"1.00",,4,1,4,,,20,49,8,4
File,"FormatException.java","@l./core/src/main/java/com/google/zxing/FormatException.java",,"1.28",,2,0,4,,,18,47,6,4
File,"FormatInformation.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/FormatInformation.java",,"0.43",,5,2,8,,,100,157,29,8
File,"FormatInformationTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/decoder/FormatInformationTestCase.java",,"0.48",,4,0,4,,,44,74,21,4
File,"Formatter.java","@l./android/src/com/google/zxing/client/android/encode/Formatter.java",,"6.25",,1,0,1,,,4,33,2,1
File,"FrontLightMode.java","@l./android/src/com/google/zxing/client/android/camera/FrontLightMode.java",,"1.50",,2,3,4,,,14,42,6,2
File,"GUIRunner.java","@l./javase/src/main/java/com/google/zxing/client/j2se/GUIRunner.java",,"0.28",,2,2,4,,,74,106,58,4
File,"GeneralAppIdDecoder.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/GeneralAppIdDecoder.java",,"0.10",,17,3,18,,,368,470,192,18
File,"Generator.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/Generator.java",,"0.10",,10,14,14,,,222,275,165,14
File,"GeneratorException.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/GeneratorException.java",,"3.67",,1,0,1,,,6,32,2,1
File,"GeneratorSource.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/GeneratorSource.java",,"3.90",,5,0,5,,,10,52,8,5
File,"GenericGF.java","@l./core/src/main/java/com/google/zxing/common/reedsolomon/GenericGF.java",,"0.72",,11,7,12,,,90,166,51,12
File,"GenericGFPoly.java","@l./core/src/main/java/com/google/zxing/common/reedsolomon/GenericGFPoly.java",,"0.25",,12,2,12,,,199,271,102,12
File,"GenericGFPolyTestCase.java","@l./core/src/test/java/com/google/zxing/common/reedsolomon/GenericGFPolyTestCase.java",,"0.75",,3,0,3,,,24,50,13,3
File,"GenericMultipleBarcodeReader.java","@l./core/src/main/java/com/google/zxing/multi/GenericMultipleBarcodeReader.java",,"0.25",,4,1,5,,,134,182,58,5
File,"GeoLocationGenerator.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/GeoLocationGenerator.java",,"0.21",,9,4,9,,,100,138,53,9
File,"GeoParsedResult.java","@l./core/src/main/java/com/google/zxing/client/result/GeoParsedResult.java",,"0.55",,7,4,7,,,60,104,35,7
File,"GeoParsedResultTestCase.java","@l./core/src/test/java/com/google/zxing/client/result/GeoParsedResultTestCase.java",,"0.61",,1,0,2,,,33,61,21,2
File,"GeoResultHandler.java","@l./android/src/com/google/zxing/client/android/result/GeoResultHandler.java",,"0.53",,5,0,5,,,38,67,15,5
File,"GeoResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/GeoResultParser.java",,"0.56",,1,0,1,,,41,73,21,1
File,"GlobalHistogramBinarizer.java","@l./core/src/main/java/com/google/zxing/common/GlobalHistogramBinarizer.java",,"0.30",,5,2,6,,,139,203,96,6
File,"GridSampler.java","@l./core/src/main/java/com/google/zxing/common/GridSampler.java",,"1.12",,2,0,5,,,78,174,40,5
File,"HTTPSFilter.java","@l./zxingorg/src/main/java/com/google/zxing/web/HTTPSFilter.java",,"0.77",,1,0,1,,,26,50,15,1
File,"HTTPSFilterTestCase.java","@l./zxingorg/src/test/java/com/google/zxing/web/HTTPSFilterTestCase.java",,"0.50",,3,3,3,,,38,65,27,3
File,"HelpActivity.java","@l./android/src/com/google/zxing/client/android/HelpActivity.java",,"0.62",,3,1,3,,,34,64,17,3
File,"HighLevelEncodeTestCase.java","@l./core/src/test/java/com/google/zxing/datamatrix/encoder/HighLevelEncodeTestCase.java",,"0.20",,23,0,32,,,375,563,244,32
File,"HighLevelEncoder.java","@l./core/src/main/java/com/google/zxing/aztec/encoder/HighLevelEncoder.java",,"0.41",,6,2,9,,,233,325,115,9
File,"HighLevelEncoder.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/HighLevelEncoder.java",,"0.41",,1,0,21,,,312,484,148,21
File,"HistoryActivity.java","@l./android/src/com/google/zxing/client/android/history/HistoryActivity.java",,"0.14",,9,3,9,,,133,165,81,9
File,"HistoryItem.java","@l./android/src/com/google/zxing/client/android/history/HistoryItem.java",,"0.67",,3,3,3,,,27,53,14,3
File,"HistoryItemAdapter.java","@l./android/src/com/google/zxing/client/android/history/HistoryItemAdapter.java",,"0.34",,2,1,2,,,44,71,31,2
File,"HistoryManager.java","@l./android/src/com/google/zxing/client/android/history/HistoryManager.java",,"0.18",,11,2,13,,,244,319,126,13
File,"HtmlAssetTranslator.java","@l./javase/src/main/java/com/google/zxing/client/j2se/HtmlAssetTranslator.java",,"0.21",,1,0,7,,,177,237,100,9
File,"HttpHelper.java","@l./android/src/com/google/zxing/client/android/HttpHelper.java",,"0.34",,3,4,11,,,154,215,71,9
File,"HybridBinarizer.java","@l./core/src/main/java/com/google/zxing/common/HybridBinarizer.java",,"0.48",,3,1,7,,,150,237,85,7
File,"ISBNParsedResult.java","@l./core/src/main/java/com/google/zxing/client/result/ISBNParsedResult.java",,"1.33",,3,1,3,,,15,42,6,3
File,"ISBNParsedResultTestCase.java","@l./core/src/test/java/com/google/zxing/client/result/ISBNParsedResultTestCase.java",,"1.11",,1,0,2,,,18,44,11,2
File,"ISBNResultHandler.java","@l./android/src/com/google/zxing/client/android/result/ISBNResultHandler.java",,"0.43",,5,0,5,,,47,76,20,5
File,"ISBNResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/ISBNResultParser.java",,"1.10",,1,0,1,,,21,50,10,1
File,"ITFBlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/ITFBlackBox1TestCase.java",,"1.64",,1,0,1,,,11,34,7,1
File,"ITFBlackBox2TestCase.java","@l./core/src/test/java/com/google/zxing/oned/ITFBlackBox2TestCase.java",,"1.64",,1,0,1,,,11,34,7,1
File,"ITFReader.java","@l./core/src/main/java/com/google/zxing/oned/ITFReader.java",,"0.74",,4,1,8,,,209,379,111,8
File,"ITFWriter.java","@l./core/src/main/java/com/google/zxing/oned/ITFWriter.java",,"0.62",,2,0,2,,,53,88,29,2
File,"ITFWriterTestCase.java","@l./core/src/test/java/com/google/zxing/oned/ITFWriterTestCase.java",,"0.82",,2,0,3,,,22,47,10,3
File,"ImageReader.java","@l./javase/src/main/java/com/google/zxing/client/j2se/ImageReader.java",,"0.50",,1,0,3,,,40,68,21,3
File,"ImageReaderTestCase.java","@l./javase/src/test/java/com/google/zxing/client/j2se/ImageReaderTestCase.java",,"1.12",,1,0,1,,,17,41,9,1
File,"InactivityTimer.java","@l./android/src/com/google/zxing/client/android/InactivityTimer.java",,"0.23",,8,4,8,,,86,122,43,8
File,"IntentIntegrator.java","@l./android-integration/src/main/java/com/google/zxing/integration/android/IntentIntegrator.java",,"0.63",,31,8,34,,,284,511,147,34
File,"IntentResult.java","@l./android-integration/src/main/java/com/google/zxing/integration/android/IntentResult.java",,"0.76",,8,5,8,,,46,93,19,8
File,"IntentSource.java","@l./android/src/com/google/zxing/client/android/IntentSource.java",,"2.14",,2,4,2,,,7,26,1,0
File,"Intents.java","@l./android/src/com/google/zxing/client/android/Intents.java",,"2.72",,7,0,7,,,69,304,40,7
File,"InvertedDataMatrixBlackBoxTestCase.java","@l./core/src/test/java/com/google/zxing/inverted/InvertedDataMatrixBlackBoxTestCase.java",,"1.20",,1,0,1,,,15,38,11,1
File,"InvertedLuminanceSource.java","@l./core/src/main/java/com/google/zxing/InvertedLuminanceSource.java",,"0.47",,9,1,9,,,51,88,23,9
File,"InvertedLuminanceSourceTestCase.java","@l./core/src/test/java/com/google/zxing/InvertedLuminanceSourceTestCase.java",,"1.20",,1,0,1,,,15,39,10,1
File,"LRUMap.java","@l./zxingorg/src/main/java/com/google/zxing/web/LRUMap.java",,"1.50",,2,1,2,,,14,42,7,2
File,"LRUMapTestCase.java","@l./zxingorg/src/test/java/com/google/zxing/web/LRUMapTestCase.java",,"1.06",,1,0,1,,,17,41,12,1
File,"LoadPackagesAsyncTask.java","@l./android/src/com/google/zxing/client/android/share/LoadPackagesAsyncTask.java",,"0.24",,4,1,5,,,83,114,39,5
File,"LocaleManager.java","@l./android/src/com/google/zxing/client/android/LocaleManager.java",,"0.76",,1,0,10,,,111,187,79,10
File,"LuminanceSource.java","@l./core/src/main/java/com/google/zxing/LuminanceSource.java",,"1.39",,12,2,12,,,59,157,31,12
File,"MECARDContactEncoder.java","@l./android/src/com/google/zxing/client/android/encode/MECARDContactEncoder.java",,"0.36",,4,0,4,,,55,95,24,4
File,"MaskUtil.java","@l./core/src/main/java/com/google/zxing/qrcode/encoder/MaskUtil.java",,"0.31",,1,0,9,,,163,224,93,9
File,"MaskUtilTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/encoder/MaskUtilTestCase.java",,"0.13",,5,0,6,,,238,279,161,6
File,"MathUtils.java","@l./core/src/main/java/com/google/zxing/common/detector/MathUtils.java",,"1.80",,1,0,5,,,25,78,11,5
File,"MathUtilsTestCase.java","@l./core/src/test/java/com/google/zxing/common/detector/MathUtilsTestCase.java",,"0.51",,3,0,3,,,37,71,26,3
File,"MatrixToImageConfig.java","@l./javase/src/main/java/com/google/zxing/client/j2se/MatrixToImageConfig.java",,"0.88",,5,2,6,,,33,74,15,6
File,"MatrixToImageWriter.java","@l./javase/src/main/java/com/google/zxing/client/j2se/MatrixToImageWriter.java",,"1.40",,1,0,9,,,62,164,34,9
File,"MatrixToImageWriterTestCase.java","@l./javase/src/test/java/com/google/zxing/client/j2se/MatrixToImageWriterTestCase.java",,"0.32",,3,0,5,,,56,86,35,5
File,"MatrixUtil.java","@l./core/src/main/java/com/google/zxing/qrcode/encoder/MatrixUtil.java",,"0.57",,1,0,20,,,309,477,133,20
File,"MatrixUtilTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/encoder/MatrixUtilTestCase.java",,"0.16",,12,0,12,,,255,311,79,12
File,"MaxiCodeReader.java","@l./core/src/main/java/com/google/zxing/maxicode/MaxiCodeReader.java",,"0.60",,3,1,4,,,63,116,41,4
File,"Maxicode1TestCase.java","@l./core/src/test/java/com/google/zxing/maxicode/Maxicode1TestCase.java",,"1.80",,1,0,1,,,10,33,6,1
File,"MinimalECIInput.java","@l./core/src/main/java/com/google/zxing/common/MinimalECIInput.java",,"0.59",,12,6,15,,,203,346,107,15
File,"MinimalEncoder.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/MinimalEncoder.java",,"0.53",,22,15,43,,,651,1044,298,41
File,"MinimalEncoder.java","@l./core/src/main/java/com/google/zxing/qrcode/encoder/MinimalEncoder.java",,"0.55",,23,20,30,,,398,667,203,28
File,"Mode.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/Mode.java",,"0.60",,5,12,6,,,60,102,24,4
File,"ModeTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/decoder/ModeTestCase.java",,"0.73",,3,0,3,,,26,52,15,3
File,"ModulusGF.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/ec/ModulusGF.java",,"0.31",,11,5,11,,,72,112,38,11
File,"ModulusPoly.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/ec/ModulusPoly.java",,"0.19",,13,2,13,,,179,233,92,13
File,"MonochromeRectangleDetector.java","@l./core/src/main/java/com/google/zxing/common/detector/MonochromeRectangleDetector.java",,"0.56",,4,1,4,,,128,217,64,4
File,"MultiDetector.java","@l./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiDetector.java",,"0.57",,2,0,2,,,40,73,23,2
File,"MultiFinderPatternFinder.java","@l./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiFinderPatternFinder.java",,"0.67",,4,0,4,,,154,285,93,4
File,"MultiFormatOneDReader.java","@l./core/src/main/java/com/google/zxing/oned/MultiFormatOneDReader.java",,"0.24",,3,1,3,,,83,114,38,3
File,"MultiFormatReader.java","@l./core/src/main/java/com/google/zxing/MultiFormatReader.java",,"0.53",,6,2,6,,,116,193,44,6
File,"MultiFormatUPCEANReader.java","@l./core/src/main/java/com/google/zxing/oned/MultiFormatUPCEANReader.java",,"0.51",,3,1,3,,,75,125,34,3
File,"MultiFormatWriter.java","@l./core/src/main/java/com/google/zxing/MultiFormatWriter.java",,"0.28",,2,0,2,,,76,105,46,2
File,"MultiQRCodeTestCase.java","@l./core/src/test/java/com/google/zxing/multi/qrcode/MultiQRCodeTestCase.java",,"0.26",,2,0,2,,,73,105,60,2
