Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLine,CountLineCode,CountSemicolon,CountDeclFunction
File,"BinaryBitmap.java","@l./core/src/main/java/com/google/zxing/BinaryBitmap.java",,"1.44",,11,2,11,,,148,54,22,11
File,"BinaryShiftToken.java","@l./core/src/main/java/com/google/zxing/aztec/encoder/BinaryShiftToken.java",,"0.61",,3,2,3,,,60,33,15,3
File,"BinaryUtil.java","@l./core/src/test/java/com/google/zxing/oned/rss/expanded/BinaryUtil.java",,"0.74",,1,0,3,,,84,42,26,3
File,"BinaryUtilTest.java","@l./core/src/test/java/com/google/zxing/oned/rss/expanded/BinaryUtilTest.java",,"0.63",,2,0,4,,,90,43,31,4
File,"BitArray.java","@l./core/src/main/java/com/google/zxing/common/BitArray.java",,"0.42",,26,2,27,,,370,240,136,27
File,"BitArrayBuilder.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/BitArrayBuilder.java",,"0.64",,1,0,2,,,85,44,28,2
File,"BitArrayBuilderTest.java","@l./core/src/test/java/com/google/zxing/oned/rss/expanded/BitArrayBuilderTest.java",,"0.67",,1,0,3,,,85,42,26,3
File,"BitArrayTestCase.java","@l./core/src/test/java/com/google/zxing/common/BitArrayTestCase.java",,"0.10",,11,0,14,,,219,181,124,14
File,"BitMatrix.java","@l./core/src/main/java/com/google/zxing/common/BitMatrix.java",,"0.44",,20,4,20,,,335,210,118,20
File,"BitMatrixParser.java","@l./core/src/main/java/com/google/zxing/datamatrix/decoder/BitMatrixParser.java",,"0.36",,10,3,11,,,440,302,173,11
File,"BitMatrixParser.java","@l./core/src/main/java/com/google/zxing/maxicode/decoder/BitMatrixParser.java",,"0.38",,2,1,2,,,88,58,16,2
File,"BitMatrixParser.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/BitMatrixParser.java",,"0.50",,8,4,8,,,245,146,100,8
File,"BitMatrixTestCase.java","@l./core/src/test/java/com/google/zxing/common/BitMatrixTestCase.java",,"0.19",,7,0,10,,,184,134,101,10
File,"BitSource.java","@l./core/src/main/java/com/google/zxing/common/BitSource.java",,"0.90",,5,3,5,,,111,51,27,5
File,"BitSourceBuilder.java","@l./core/src/test/java/com/google/zxing/common/BitSourceBuilder.java",,"0.54",,3,3,3,,,65,37,22,3
File,"BitSourceTestCase.java","@l./core/src/test/java/com/google/zxing/common/BitSourceTestCase.java",,"0.72",,1,0,1,,,48,25,20,1
File,"BitVectorTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/encoder/BitVectorTestCase.java",,"0.28",,8,0,9,,,180,132,102,9
File,"BizcardResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/BizcardResultParser.java",,"0.38",,1,0,3,,,100,65,26,3
File,"BlockPair.java","@l./core/src/main/java/com/google/zxing/qrcode/encoder/BlockPair.java",,"1.00",,3,2,3,,,37,15,7,3
File,"BlockParsedResult.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/BlockParsedResult.java",,"1.56",,4,2,4,,,54,18,8,4
File,"BookResultInfoRetriever.java","@l./android/src/com/google/zxing/client/android/result/supplement/BookResultInfoRetriever.java",,"0.32",,2,3,2,,,105,65,45,2
File,"BookmarkAdapter.java","@l./android/src/com/google/zxing/client/android/share/BookmarkAdapter.java",,"0.52",,5,2,5,,,82,48,27,5
File,"BookmarkDoCoMoResultParser.java","@l./core/src/main/java/com/google/zxing/client/result/BookmarkDoCoMoResultParser.java",,"1.00",,1,0,1,,,41,18,9,1
File,"BookmarkPickerActivity.java","@l./android/src/com/google/zxing/client/android/share/BookmarkPickerActivity.java",,"0.40",,3,1,3,,,85,53,30,3
File,"BoundingBox.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/BoundingBox.java",,"0.24",,13,9,14,,,178,123,59,14
File,"BrowseBookListener.java","@l./android/src/com/google/zxing/client/android/book/BrowseBookListener.java",,"0.45",,2,2,2,,,61,38,23,2
Public Method,"BrowserHistoryUtils.addEvent","@lBrowserHistoryUtils.addEvent@kw14browserhistoryutils.addevent:./actionscript/zxing client/html-template/history/history.js@f./actionscript/zxing client/html-template/history/history.js",3,,,,,,,,14,14,,
Public Method,"BrowserHistoryUtils.addEvent","@lBrowserHistoryUtils.addEvent@kw14browserhistoryutils.addevent:./actionscript/zxing client/bin-debug/history/history.js@f./actionscript/zxing client/bin-debug/history/history.js",3,,,,,,,,14,14,,
File,"BufferedImageLuminanceSource.java","@l./core/src/test/java/com/google/zxing/BufferedImageLuminanceSource.java",,"0.37",,9,3,9,,,180,110,68,9
File,"BufferedImageLuminanceSource.java","@l./javase/src/main/java/com/google/zxing/client/j2se/BufferedImageLuminanceSource.java",,"0.37",,9,3,9,,,182,111,69,9
File,"ByQuadrantReader.java","@l./core/src/main/java/com/google/zxing/multi/ByQuadrantReader.java",,"0.50",,4,1,4,,,100,56,29,4
File,"ByteMatrix.java","@l./core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java",,"0.40",,10,3,10,,,98,60,32,10
File,"C40Encoder.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/C40Encoder.java",,"0.23",,5,0,7,,,180,139,76,7
File,"CalendarEventGenerator.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/CalendarEventGenerator.java",,"0.11",,17,12,21,,,341,275,169,21
File,"CalendarParsedResult.java","@l./core/src/main/java/com/google/zxing/client/result/CalendarParsedResult.java",,"0.30",,13,11,18,,,246,171,89,18
File,"CalendarParsedResultTestCase.java","@l./core/src/test/java/com/google/zxing/client/result/CalendarParsedResultTestCase.java",,"0.10",,14,0,17,,,248,203,48,17
File,"CalendarResultHandler.java","@l./android/src/com/google/zxing/client/android/result/CalendarResultHandler.java",,"0.36",,7,0,8,,,186,121,56,8
File,"CameraConfigurationManager.java","@l./android/src/com/google/zxing/client/android/camera/CameraConfigurationManager.java",,"0.12",,11,3,14,,,379,297,154,14
File,"CameraManager.java","@l./android/src/com/google/zxing/client/android/camera/CameraManager.java",,"0.46",,12,11,13,,,310,197,109,13
File,"CaptureActivity.java","@l./android/src/com/google/zxing/client/android/CaptureActivity.java",,"0.12",,25,19,27,,,714,560,318,27
File,"CaptureActivityHandler.java","@l./android/src/com/google/zxing/client/android/CaptureActivityHandler.java",,"0.23",,6,7,6,,,165,119,74,4
File,"CharacterSetECI.java","@l./core/src/main/java/com/google/zxing/common/CharacterSetECI.java",,"0.46",,6,29,8,,,118,71,21,6
File,"ChartServlet.java","@l./zxingorg/src/main/java/com/google/zxing/web/ChartServlet.java",,"0.22",,2,0,4,,,155,108,71,4
File,"ChartServletRequestParameters.java","@l./zxingorg/src/main/java/com/google/zxing/web/ChartServletRequestParameters.java",,"0.48",,7,6,7,,,75,42,21,7
File,"ChecksumException.java","@l./core/src/main/java/com/google/zxing/ChecksumException.java",,"2.44",,1,0,2,,,37,9,3,2
File,"ClipboardInterface.java","@l./android/src/com/google/zxing/client/android/clipboard/ClipboardInterface.java",,"0.50",,1,0,5,,,58,32,15,5
File,"CodaBarReader.java","@l./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",,"0.32",,7,3,8,,,346,237,153,8
File,"CodaBarWriter.java","@l./core/src/main/java/com/google/zxing/oned/CodaBarWriter.java",,"0.32",,1,0,1,,,118,84,48,1
File,"CodaBarWriterTestCase.java","@l./core/src/test/java/com/google/zxing/oned/CodaBarWriterTestCase.java",,"0.50",,3,0,5,,,66,38,16,5
File,"CodabarBlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/CodabarBlackBox1TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"Code128BlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/Code128BlackBox1TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"Code128BlackBox2TestCase.java","@l./core/src/test/java/com/google/zxing/oned/Code128BlackBox2TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"Code128BlackBox3TestCase.java","@l./core/src/test/java/com/google/zxing/oned/Code128BlackBox3TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"Code128Reader.java","@l./core/src/main/java/com/google/zxing/oned/Code128Reader.java",,"0.17",,1,0,3,,,539,442,185,3
File,"Code128Writer.java","@l./core/src/main/java/com/google/zxing/oned/Code128Writer.java",,"0.36",,2,0,3,,,200,140,76,3
File,"Code128WriterTestCase.java","@l./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",,"0.31",,6,1,6,,,101,61,42,6
File,"Code39BlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/Code39BlackBox1TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"Code39BlackBox3TestCase.java","@l./core/src/test/java/com/google/zxing/oned/Code39BlackBox3TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"Code39ExtendedBlackBox2TestCase.java","@l./core/src/test/java/com/google/zxing/oned/Code39ExtendedBlackBox2TestCase.java",,"1.80",,1,0,1,,,33,10,6,1
File,"Code39Reader.java","@l./core/src/main/java/com/google/zxing/oned/Code39Reader.java",,"0.31",,4,4,8,,,323,230,133,8
File,"Code39Writer.java","@l./core/src/main/java/com/google/zxing/oned/Code39Writer.java",,"0.36",,2,0,3,,,89,59,36,3
File,"Code93BlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/Code93BlackBox1TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"Code93Reader.java","@l./core/src/main/java/com/google/zxing/oned/Code93Reader.java",,"0.20",,3,2,8,,,281,217,124,8
File,"Codeword.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/Codeword.java",,"0.37",,12,5,12,,,84,49,22,12
File,"CommandLineEncoder.java","@l./javase/src/main/java/com/google/zxing/client/j2se/CommandLineEncoder.java",,"0.27",,1,0,3,,,108,74,47,3
File,"CommandLineRunner.java","@l./javase/src/main/java/com/google/zxing/client/j2se/CommandLineRunner.java",,"0.16",,1,0,5,,,227,183,116,5
File,"Compaction.java","@l./core/src/main/java/com/google/zxing/pdf417/encoder/Compaction.java",,"2.14",,2,4,2,,,26,7,1,0
File,"Config.java","@l./javase/src/main/java/com/google/zxing/client/j2se/Config.java",,"0.18",,22,11,22,,,125,82,36,22
File,"ContactEncoder.java","@l./android/src/com/google/zxing/client/android/encode/ContactEncoder.java",,"0.47",,1,0,4,,,96,60,23,4
File,"ContactInfoGenerator.java","@l./zxing.appspot.com/src/main/java/com/google/zxing/web/generator/client/ContactInfoGenerator.java",,"0.10",,15,11,21,,,299,247,130,21
File,"Contents.java","@l./android/src/com/google/zxing/client/android/Contents.java",,"1.55",,2,0,2,,,114,38,14,2
Function,"ControlVersion","@lControlVersion@kw15controlversion:./actionscript/zxing client/bin-debug/AC_OETags.js@f./actionscript/zxing client/bin-debug/AC_OETags.js",10,,,,,,,,71,47,,
Function,"ControlVersion","@lControlVersion@kw15controlversion:./actionscript/zxing client/html-template/AC_OETags.js@f./actionscript/zxing client/html-template/AC_OETags.js",10,,,,,,,,71,47,,
File,"CurrentParsingState.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/CurrentParsingState.java",,"0.66",,12,5,12,,,83,41,14,10
File,"DBHelper.java","@l./android/src/com/google/zxing/client/android/history/DBHelper.java",,"0.53",,3,0,3,,,60,34,17,3
File,"DataBlock.java","@l./core/src/main/java/com/google/zxing/datamatrix/decoder/DataBlock.java",,"0.74",,3,2,4,,,117,58,41,4
File,"DataBlock.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/DataBlock.java",,"0.66",,3,2,4,,,122,65,43,4
File,"DataCharacter.java","@l./core/src/main/java/com/google/zxing/oned/rss/DataCharacter.java",,"0.48",,6,2,6,,,56,31,12,6
File,"DataMask.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java",,"0.79",,11,0,12,,,163,82,21,12
File,"DataMaskTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java",,"0.18",,17,0,19,,,133,100,33,19
File,"DataMatrixBlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/datamatrix/DataMatrixBlackBox1TestCase.java",,"1.38",,1,0,1,,,36,13,9,1
File,"DataMatrixBlackBox2TestCase.java","@l./core/src/test/java/com/google/zxing/datamatrix/DataMatrixBlackBox2TestCase.java",,"1.38",,1,0,1,,,36,13,9,1
File,"DataMatrixReader.java","@l./core/src/main/java/com/google/zxing/datamatrix/DataMatrixReader.java",,"0.41",,3,1,5,,,161,101,65,5
File,"DataMatrixSymbolInfo144.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/DataMatrixSymbolInfo144.java",,"1.07",,3,0,3,,,35,14,4,3
File,"DataMatrixWriter.java","@l./core/src/main/java/com/google/zxing/datamatrix/DataMatrixWriter.java",,"0.40",,2,0,4,,,178,109,72,4
File,"DataMatrixWriterTestCase.java","@l./core/src/test/java/com/google/zxing/datamatrix/DataMatrixWriterTestCase.java",,"0.50",,3,0,3,,,74,42,31,3
File,"DebugPlacement.java","@l./core/src/test/java/com/google/zxing/datamatrix/encoder/DebugPlacement.java",,"0.50",,3,0,3,,,51,30,20,3
File,"DecodeFormatManager.java","@l./android/src/com/google/zxing/client/android/DecodeFormatManager.java",,"0.21",,1,0,4,,,105,78,43,4
File,"DecodeHandler.java","@l./android/src/com/google/zxing/client/android/DecodeHandler.java",,"0.30",,3,3,4,,,121,83,53,4
File,"DecodeHintManager.java","@l./android/src/com/google/zxing/client/android/DecodeHintManager.java",,"0.34",,1,0,4,,,236,165,90,4
File,"DecodeHintType.java","@l./core/src/main/java/com/google/zxing/DecodeHintType.java",,"3.43",,4,12,4,,,122,23,6,2
File,"DecodeServlet.java","@l./zxingorg/src/main/java/com/google/zxing/web/DecodeServlet.java",,"0.12",,3,2,7,,,426,341,200,7
File,"DecodeThread.java","@l./android/src/com/google/zxing/client/android/DecodeThread.java",,"0.29",,3,4,3,,,113,76,42,3
File,"DecodeWorker.java","@l./javase/src/main/java/com/google/zxing/client/j2se/DecodeWorker.java",,"0.13",,4,2,8,,,293,236,138,8
File,"DecodedBitStreamParser.java","@l./core/src/main/java/com/google/zxing/datamatrix/decoder/DecodedBitStreamParser.java",,"0.31",,3,7,12,,,494,378,186,10
File,"DecodedBitStreamParser.java","@l./core/src/main/java/com/google/zxing/maxicode/decoder/DecodedBitStreamParser.java",,"0.14",,1,0,10,,,193,155,86,10
File,"DecodedBitStreamParser.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParser.java",,"0.28",,1,0,9,,,354,261,117,9
File,"DecodedBitStreamParser.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java",,"0.39",,3,6,10,,,611,410,208,8
File,"DecodedBitStreamParserTestCase.java","@l./core/src/test/java/com/google/zxing/datamatrix/decoder/DecodedBitStreamParserTestCase.java",,"1.16",,2,0,2,,,47,19,9,2
File,"DecodedBitStreamParserTestCase.java","@l./core/src/test/java/com/google/zxing/qrcode/decoder/DecodedBitStreamParserTestCase.java",,"0.57",,4,0,4,,,86,56,38,4
File,"DecodedChar.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedChar.java",,"1.93",,3,1,3,,,52,15,7,3
File,"DecodedInformation.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedInformation.java",,"1.04",,5,3,5,,,64,27,15,5
File,"DecodedNumeric.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedNumeric.java",,"0.85",,7,2,7,,,77,33,15,7
File,"DecodedObject.java","@l./core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/DecodedObject.java",,"2.70",,2,1,2,,,44,10,4,2
File,"Decoder.java","@l./core/src/main/java/com/google/zxing/qrcode/decoder/Decoder.java",,"0.65",,7,1,7,,,201,104,65,7
File,"Decoder.java","@l./core/src/main/java/com/google/zxing/aztec/decoder/Decoder.java",,"0.28",,5,7,11,,,335,244,141,9
File,"Decoder.java","@l./core/src/main/java/com/google/zxing/datamatrix/decoder/Decoder.java",,"0.89",,4,1,4,,,136,64,47,4
File,"Decoder.java","@l./core/src/main/java/com/google/zxing/maxicode/decoder/Decoder.java",,"0.34",,4,1,4,,,114,73,44,4
File,"DecoderResult.java","@l./core/src/main/java/com/google/zxing/common/DecoderResult.java",,"0.31",,15,9,15,,,113,71,31,15
File,"DefaultGridSampler.java","@l./core/src/main/java/com/google/zxing/common/DefaultGridSampler.java",,"0.54",,2,0,2,,,88,52,22,2
File,"DefaultPlacement.java","@l./core/src/main/java/com/google/zxing/datamatrix/encoder/DefaultPlacement.java",,"0.28",,14,4,14,,,198,137,86,14
Function,"DetectFlashVer","@lDetectFlashVer@kw15detectflashver:./actionscript/zxing client/html-template/AC_OETags.js@f./actionscript/zxing client/html-template/AC_OETags.js",9,,,,,,,,32,29,,
Function,"DetectFlashVer","@lDetectFlashVer@kw15detectflashver:./actionscript/zxing client/bin-debug/AC_OETags.js@f./actionscript/zxing client/bin-debug/AC_OETags.js",9,,,,,,,,32,29,,
File,"DetectionResult.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/DetectionResult.java",,"0.14",,17,4,19,,,296,235,127,19
File,"DetectionResultColumn.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/DetectionResultColumn.java",,"0.28",,8,2,8,,,96,64,31,8
File,"DetectionResultRowIndicatorColumn.java","@l./core/src/main/java/com/google/zxing/pdf417/decoder/DetectionResultRowIndicatorColumn.java",,"0.21",,9,1,9,,,267,204,111,9
File,"Detector.java","@l./core/src/main/java/com/google/zxing/qrcode/detector/Detector.java",,"0.39",,11,2,14,,,399,255,129,14
File,"Detector.java","@l./core/src/main/java/com/google/zxing/pdf417/detector/Detector.java",,"0.47",,1,0,8,,,349,223,133,8
File,"Detector.java","@l./core/src/main/java/com/google/zxing/datamatrix/detector/Detector.java",,"0.27",,12,5,15,,,440,295,157,15
File,"Detector.java","@l./core/src/main/java/com/google/zxing/aztec/detector/Detector.java",,"0.44",,20,8,25,,,599,358,215,25
File,"DetectorResult.java","@l./core/src/main/java/com/google/zxing/common/DetectorResult.java",,"1.38",,3,2,3,,,46,16,8,3
File,"DetectorTest.java","@l./core/src/test/java/com/google/zxing/aztec/detector/DetectorTest.java",,"0.24",,3,0,10,,,188,140,95,10
File,"Dimension.java","@l./core/src/main/java/com/google/zxing/Dimension.java",,"0.53",,6,2,6,,,62,34,13,6
File,"Dimensions.java","@l./core/src/main/java/com/google/zxing/pdf417/encoder/Dimensions.java",,"0.80",,5,4,5,,,54,25,13,5
File,"EAN13BlackBox1TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox1TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
File,"EAN13BlackBox2TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox2TestCase.java",,"1.82",,1,0,1,,,36,11,7,1
File,"EAN13BlackBox3TestCase.java","@l./core/src/test/java/com/google/zxing/oned/EAN13BlackBox3TestCase.java",,"1.64",,1,0,1,,,34,11,7,1
