Kind,Name,Entity_Uniquename,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountLine,CountLineCode,CountSemicolon,CountDeclFunction
Public Final Class,"com.google.zxing.multi.qrcode.detector.MultiDetector","@lcom.google.zxing.multi.qrcode.detector.MultiDetector@kj4com.google.zxing.multi.qrcode.detector.MultiDetector@f./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiDetector.java",,"0.29",2,2,0,2,11,0,42,28,11,
Public Constructor,"com.google.zxing.multi.qrcode.detector.MultiDetector.MultiDetector","@lcom.google.zxing.multi.qrcode.detector.MultiDetector.MultiDetector@kj1com.google.zxing.multi.qrcode.detector.MultiDetector.MultiDetectorcom.google.zxing.common.BitMatrix@f./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiDetector.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.multi.qrcode.detector.MultiDetector.detectMulti","@lcom.google.zxing.multi.qrcode.detector.MultiDetector.detectMulti@kj1com.google.zxing.multi.qrcode.detector.MultiDetector.detectMultiMap@f./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiDetector.java",6,"0.05",,,,,,,25,22,9,
Final Class,"com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder","@lcom.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder@kj4com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder@f./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiFinderPatternFinder.java",,"0.63",2,3,0,3,12,0,251,139,78,
Private Static Final Class,"com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.ModuleSizeComparator","@lcom.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.ModuleSizeComparator@kj4com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.ModuleSizeComparator@f./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiFinderPatternFinder.java",,"0.43",1,1,0,1,2,0,10,7,2,
Public Method,"com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.ModuleSizeComparator.compare","@lcom.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.ModuleSizeComparator.compare@kj1com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.ModuleSizeComparator.comparecom.google.zxing.qrcode.detector.FinderPattern,com.google.zxing.qrcode.detector.FinderPattern@f./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiFinderPatternFinder.java",3,"0.00",,,,,,,5,5,2,
Constructor,"com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.MultiFinderPatternFinder","@lcom.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.MultiFinderPatternFinder@kj1com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.MultiFinderPatternFindercom.google.zxing.common.BitMatrix,com.google.zxing.ResultPointCallback@f./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiFinderPatternFinder.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.findMulti","@lcom.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.findMulti@kj1com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.findMultiMap@f./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiFinderPatternFinder.java",12,"0.34",,,,,,,66,53,28,
Private Method,"com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.selectMultipleBestPatterns","@lcom.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.selectMultipleBestPatterns@kj1com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.selectMultipleBestPatterns@f./core/src/main/java/com/google/zxing/multi/qrcode/detector/MultiFinderPatternFinder.java",15,"0.58",,,,,,,124,67,40,
Package,"com.google.zxing.negative","@lcom.google.zxing.negative@kj3com.google.zxing.negative@f./core/src/test/java/com/google/zxing/negative/FalsePositives2BlackBoxTestCase.java",,"1.82",,4,0,4,,,144,44,28,
Public Final Class,"com.google.zxing.negative.FalsePositives2BlackBoxTestCase","@lcom.google.zxing.negative.FalsePositives2BlackBoxTestCase@kj4com.google.zxing.negative.FalsePositives2BlackBoxTestCase@f./core/src/test/java/com/google/zxing/negative/FalsePositives2BlackBoxTestCase.java",,"0.56",4,1,0,1,0,0,16,9,5,
Public Constructor,"com.google.zxing.negative.FalsePositives2BlackBoxTestCase.FalsePositives2BlackBoxTestCase","@lcom.google.zxing.negative.FalsePositives2BlackBoxTestCase.FalsePositives2BlackBoxTestCase@kj1com.google.zxing.negative.FalsePositives2BlackBoxTestCase.FalsePositives2BlackBoxTestCase@f./core/src/test/java/com/google/zxing/negative/FalsePositives2BlackBoxTestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.negative.FalsePositivesBlackBoxTestCase","@lcom.google.zxing.negative.FalsePositivesBlackBoxTestCase@kj4com.google.zxing.negative.FalsePositivesBlackBoxTestCase@f./core/src/test/java/com/google/zxing/negative/FalsePositivesBlackBoxTestCase.java",,"0.56",4,1,0,1,0,0,16,9,5,
Public Constructor,"com.google.zxing.negative.FalsePositivesBlackBoxTestCase.FalsePositivesBlackBoxTestCase","@lcom.google.zxing.negative.FalsePositivesBlackBoxTestCase.FalsePositivesBlackBoxTestCase@kj1com.google.zxing.negative.FalsePositivesBlackBoxTestCase.FalsePositivesBlackBoxTestCase@f./core/src/test/java/com/google/zxing/negative/FalsePositivesBlackBoxTestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.negative.PartialBlackBoxTestCase","@lcom.google.zxing.negative.PartialBlackBoxTestCase@kj4com.google.zxing.negative.PartialBlackBoxTestCase@f./core/src/test/java/com/google/zxing/negative/PartialBlackBoxTestCase.java",,"0.56",4,1,0,1,0,0,16,9,5,
Public Constructor,"com.google.zxing.negative.PartialBlackBoxTestCase.PartialBlackBoxTestCase","@lcom.google.zxing.negative.PartialBlackBoxTestCase.PartialBlackBoxTestCase@kj1com.google.zxing.negative.PartialBlackBoxTestCase.PartialBlackBoxTestCase@f./core/src/test/java/com/google/zxing/negative/PartialBlackBoxTestCase.java",1,"0.00",,,,,,,7,7,5,
Public Final Class,"com.google.zxing.negative.UnsupportedBlackBoxTestCase","@lcom.google.zxing.negative.UnsupportedBlackBoxTestCase@kj4com.google.zxing.negative.UnsupportedBlackBoxTestCase@f./core/src/test/java/com/google/zxing/negative/UnsupportedBlackBoxTestCase.java",,"0.56",4,1,0,1,0,0,16,9,5,
Public Constructor,"com.google.zxing.negative.UnsupportedBlackBoxTestCase.UnsupportedBlackBoxTestCase","@lcom.google.zxing.negative.UnsupportedBlackBoxTestCase.UnsupportedBlackBoxTestCase@kj1com.google.zxing.negative.UnsupportedBlackBoxTestCase.UnsupportedBlackBoxTestCase@f./core/src/test/java/com/google/zxing/negative/UnsupportedBlackBoxTestCase.java",1,"0.00",,,,,,,7,7,5,
Package,"com.google.zxing.oned","@lcom.google.zxing.oned@kj3com.google.zxing.oned@f./core/src/test/java/com/google/zxing/oned/rss/expanded/RSSExpandedStackedBlackBox1TestCase.java",,"0.49",,144,34,197,,,6890,4204,2310,
Public Final Class,"com.google.zxing.oned.CodaBarReader","@lcom.google.zxing.oned.CodaBarReader@kj4com.google.zxing.oned.CodaBarReader@f./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",,"0.27",2,7,3,8,11,37,317,227,144,
Public Constructor,"com.google.zxing.oned.CodaBarReader.CodaBarReader","@lcom.google.zxing.oned.CodaBarReader.CodaBarReader@kj1com.google.zxing.oned.CodaBarReader.CodaBarReader@f./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",1,"0.00",,,,,,,5,5,3,
Static Method,"com.google.zxing.oned.CodaBarReader.arrayContains","@lcom.google.zxing.oned.CodaBarReader.arrayContains@kj1com.google.zxing.oned.CodaBarReader.arrayContainschar[],char@f./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",4,"0.00",,,,,,,10,10,2,
Private Method,"com.google.zxing.oned.CodaBarReader.counterAppend","@lcom.google.zxing.oned.CodaBarReader.counterAppend@kj1com.google.zxing.oned.CodaBarReader.counterAppendint@f./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",2,"0.00",,,,,,,9,9,5,
Public Method,"com.google.zxing.oned.CodaBarReader.decodeRow","@lcom.google.zxing.oned.CodaBarReader.decodeRow@kj1com.google.zxing.oned.CodaBarReader.decodeRowint,com.google.zxing.common.BitArray,Map@f./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",13,"0.21",,,,,,,84,63,38,
Private Method,"com.google.zxing.oned.CodaBarReader.findStartPattern","@lcom.google.zxing.oned.CodaBarReader.findStartPattern@kj1com.google.zxing.oned.CodaBarReader.findStartPattern@f./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",5,"0.13",,,,,,,17,15,9,
Private Method,"com.google.zxing.oned.CodaBarReader.setCounters","@lcom.google.zxing.oned.CodaBarReader.setCounters@kj1com.google.zxing.oned.CodaBarReader.setCounterscom.google.zxing.common.BitArray@f./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",4,"0.33",,,,,,,28,21,12,
Private Method,"com.google.zxing.oned.CodaBarReader.toNarrowWidePattern","@lcom.google.zxing.oned.CodaBarReader.toNarrowWidePattern@kj1com.google.zxing.oned.CodaBarReader.toNarrowWidePatternint@f./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",13,"0.00",,,,,,,51,46,30,
Private Method,"com.google.zxing.oned.CodaBarReader.validatePattern","@lcom.google.zxing.oned.CodaBarReader.validatePattern@kj1com.google.zxing.oned.CodaBarReader.validatePatternint@f./core/src/main/java/com/google/zxing/oned/CodaBarReader.java",9,"0.33",,,,,,,59,43,35,
Public Final Class,"com.google.zxing.oned.CodaBarWriter","@lcom.google.zxing.oned.CodaBarWriter@kj4com.google.zxing.oned.CodaBarWriter@f./core/src/main/java/com/google/zxing/oned/CodaBarWriter.java",,"0.19",2,1,0,1,4,0,111,91,52,
Public Method,"com.google.zxing.oned.CodaBarWriter.encode","@lcom.google.zxing.oned.CodaBarWriter.encode@kj1com.google.zxing.oned.CodaBarWriter.encodeString@f./core/src/main/java/com/google/zxing/oned/CodaBarWriter.java",21,"0.14",,,,,,,98,85,48,
Public Final Class,"com.google.zxing.oned.CodaBarWriterTestCase","@lcom.google.zxing.oned.CodaBarWriterTestCase@kj4com.google.zxing.oned.CodaBarWriterTestCase@f./core/src/test/java/com/google/zxing/oned/CodaBarWriterTestCase.java",,"0.14",2,3,0,5,9,0,38,28,6,
Private Static Method,"com.google.zxing.oned.CodaBarWriterTestCase.doTest","@lcom.google.zxing.oned.CodaBarWriterTestCase.doTest@kj1com.google.zxing.oned.CodaBarWriterTestCase.doTestString,CharSequence@f./core/src/test/java/com/google/zxing/oned/CodaBarWriterTestCase.java",1,"0.00",,,,,,,4,4,2,
Private Static Method,"com.google.zxing.oned.CodaBarWriterTestCase.encode","@lcom.google.zxing.oned.CodaBarWriterTestCase.encode@kj1com.google.zxing.oned.CodaBarWriterTestCase.encodeString@f./core/src/test/java/com/google/zxing/oned/CodaBarWriterTestCase.java",1,"0.00",,,,,,,3,3,1,
Public Method,"com.google.zxing.oned.CodaBarWriterTestCase.testAltStartEnd","@lcom.google.zxing.oned.CodaBarWriterTestCase.testAltStartEnd@kj1com.google.zxing.oned.CodaBarWriterTestCase.testAltStartEnd@f./core/src/test/java/com/google/zxing/oned/CodaBarWriterTestCase.java",1,"0.00",,,,,,,4,4,1,
Public Method,"com.google.zxing.oned.CodaBarWriterTestCase.testEncode","@lcom.google.zxing.oned.CodaBarWriterTestCase.testEncode@kj1com.google.zxing.oned.CodaBarWriterTestCase.testEncode@f./core/src/test/java/com/google/zxing/oned/CodaBarWriterTestCase.java",1,"0.00",,,,,,,8,8,1,
Public Method,"com.google.zxing.oned.CodaBarWriterTestCase.testEncode2","@lcom.google.zxing.oned.CodaBarWriterTestCase.testEncode2@kj1com.google.zxing.oned.CodaBarWriterTestCase.testEncode2@f./core/src/test/java/com/google/zxing/oned/CodaBarWriterTestCase.java",1,"0.00",,,,,,,7,7,1,
Public Final Class,"com.google.zxing.oned.CodabarBlackBox1TestCase","@lcom.google.zxing.oned.CodabarBlackBox1TestCase@kj4com.google.zxing.oned.CodabarBlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/CodabarBlackBox1TestCase.java",,"0.43",3,1,0,1,2,0,12,7,3,
Public Constructor,"com.google.zxing.oned.CodabarBlackBox1TestCase.CodabarBlackBox1TestCase","@lcom.google.zxing.oned.CodabarBlackBox1TestCase.CodabarBlackBox1TestCase@kj1com.google.zxing.oned.CodabarBlackBox1TestCase.CodabarBlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/CodabarBlackBox1TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.Code128BlackBox1TestCase","@lcom.google.zxing.oned.Code128BlackBox1TestCase@kj4com.google.zxing.oned.Code128BlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/Code128BlackBox1TestCase.java",,"0.50",3,1,0,1,2,0,10,6,3,
Public Constructor,"com.google.zxing.oned.Code128BlackBox1TestCase.Code128BlackBox1TestCase","@lcom.google.zxing.oned.Code128BlackBox1TestCase.Code128BlackBox1TestCase@kj1com.google.zxing.oned.Code128BlackBox1TestCase.Code128BlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/Code128BlackBox1TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.Code128BlackBox2TestCase","@lcom.google.zxing.oned.Code128BlackBox2TestCase@kj4com.google.zxing.oned.Code128BlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/Code128BlackBox2TestCase.java",,"0.50",3,1,0,1,2,0,10,6,3,
Public Constructor,"com.google.zxing.oned.Code128BlackBox2TestCase.Code128BlackBox2TestCase","@lcom.google.zxing.oned.Code128BlackBox2TestCase.Code128BlackBox2TestCase@kj1com.google.zxing.oned.Code128BlackBox2TestCase.Code128BlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/Code128BlackBox2TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.Code128BlackBox3TestCase","@lcom.google.zxing.oned.Code128BlackBox3TestCase@kj4com.google.zxing.oned.Code128BlackBox3TestCase@f./core/src/test/java/com/google/zxing/oned/Code128BlackBox3TestCase.java",,"0.50",3,1,0,1,2,0,10,6,3,
Public Constructor,"com.google.zxing.oned.Code128BlackBox3TestCase.Code128BlackBox3TestCase","@lcom.google.zxing.oned.Code128BlackBox3TestCase.Code128BlackBox3TestCase@kj1com.google.zxing.oned.Code128BlackBox3TestCase.Code128BlackBox3TestCase@f./core/src/test/java/com/google/zxing/oned/Code128BlackBox3TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.Code128Reader","@lcom.google.zxing.oned.Code128Reader@kj4com.google.zxing.oned.Code128Reader@f./core/src/main/java/com/google/zxing/oned/Code128Reader.java",,"0.14",2,1,0,3,13,0,508,430,173,
Private Static Method,"com.google.zxing.oned.Code128Reader.decodeCode","@lcom.google.zxing.oned.Code128Reader.decodeCode@kj1com.google.zxing.oned.Code128Reader.decodeCodecom.google.zxing.common.BitArray,int[],int@f./core/src/main/java/com/google/zxing/oned/Code128Reader.java",4,"0.11",,,,,,,20,19,11,
Public Method,"com.google.zxing.oned.Code128Reader.decodeRow","@lcom.google.zxing.oned.Code128Reader.decodeRow@kj1com.google.zxing.oned.Code128Reader.decodeRowint,com.google.zxing.common.BitArray,Map@f./core/src/main/java/com/google/zxing/oned/Code128Reader.java",63,"0.12",,,,,,,303,244,119,
Private Static Method,"com.google.zxing.oned.Code128Reader.findStartPattern","@lcom.google.zxing.oned.Code128Reader.findStartPattern@kj1com.google.zxing.oned.Code128Reader.findStartPatterncom.google.zxing.common.BitArray@f./core/src/main/java/com/google/zxing/oned/Code128Reader.java",7,"0.02",,,,,,,44,41,27,
Public Final Class,"com.google.zxing.oned.Code128Writer","@lcom.google.zxing.oned.Code128Writer@kj4com.google.zxing.oned.Code128Writer@f./core/src/main/java/com/google/zxing/oned/Code128Writer.java",,"0.24",2,2,0,4,12,0,268,217,100,
Private Enum Type,"com.google.zxing.oned.Code128Writer.CType","@lcom.google.zxing.oned.Code128Writer.CType@kj4com.google.zxing.oned.Code128Writer.CType@f./core/src/main/java/com/google/zxing/oned/Code128Writer.java",,"0.00",1,2,4,2,1,,6,6,0,
Public Implicit Method,"com.google.zxing.oned.Code128Writer.CType.valueOf","@lcom.google.zxing.oned.Code128Writer.CType.valueOf@kj1com.google.zxing.oned.Code128Writer.CType.valueOf@f./core/src/main/java/com/google/zxing/oned/Code128Writer.java",,"0.00",,,,,,,,,,
Public Implicit Method,"com.google.zxing.oned.Code128Writer.CType.values","@lcom.google.zxing.oned.Code128Writer.CType.values@kj1com.google.zxing.oned.Code128Writer.CType.values@f./core/src/main/java/com/google/zxing/oned/Code128Writer.java",,"0.00",,,,,,,,,,
Private Static Method,"com.google.zxing.oned.Code128Writer.chooseCode","@lcom.google.zxing.oned.Code128Writer.chooseCode@kj1com.google.zxing.oned.Code128Writer.chooseCodeCharSequence,int,int@f./core/src/main/java/com/google/zxing/oned/Code128Writer.java",17,"0.29",,,,,,,61,56,21,
Public Method,"com.google.zxing.oned.Code128Writer.encode","@lcom.google.zxing.oned.Code128Writer.encode@kj1com.google.zxing.oned.Code128Writer.encodeString,com.google.zxing.BarcodeFormat,int,int,Map@f./core/src/main/java/com/google/zxing/oned/Code128Writer.java",2,"0.00",,,,,,,11,11,2,
Public Method,"com.google.zxing.oned.Code128Writer.encode","@lcom.google.zxing.oned.Code128Writer.encode@kj1com.google.zxing.oned.Code128Writer.encodeString@f./core/src/main/java/com/google/zxing/oned/Code128Writer.java",25,"0.23",,,,,,,135,105,52,
Private Static Method,"com.google.zxing.oned.Code128Writer.findCType","@lcom.google.zxing.oned.Code128Writer.findCType@kj1com.google.zxing.oned.Code128Writer.findCTypeCharSequence,int@f./core/src/main/java/com/google/zxing/oned/Code128Writer.java",6,"0.00",,,,,,,21,21,9,
Public Class,"com.google.zxing.oned.Code128WriterTestCase","@lcom.google.zxing.oned.Code128WriterTestCase@kj4com.google.zxing.oned.Code128WriterTestCase@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",,"0.13",2,9,2,9,13,38,124,86,58,
Public Method,"com.google.zxing.oned.Code128WriterTestCase.setUp","@lcom.google.zxing.oned.Code128WriterTestCase.setUp@kj1com.google.zxing.oned.Code128WriterTestCase.setUp@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",1,"0.00",,,,,,,5,5,2,
Private Method,"com.google.zxing.oned.Code128WriterTestCase.testEncode","@lcom.google.zxing.oned.Code128WriterTestCase.testEncode@kj1com.google.zxing.oned.Code128WriterTestCase.testEncodeString,String@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",1,"0.00",,,,,,,11,9,7,
Public Method,"com.google.zxing.oned.Code128WriterTestCase.testEncodeSwitchBetweenCodesetsAAndB","@lcom.google.zxing.oned.Code128WriterTestCase.testEncodeSwitchBetweenCodesetsAAndB@kj1com.google.zxing.oned.Code128WriterTestCase.testEncodeSwitchBetweenCodesetsAAndB@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",1,"0.80",,,,,,,10,5,2,
Public Method,"com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFncsAndNumberInCodesetA","@lcom.google.zxing.oned.Code128WriterTestCase.testEncodeWithFncsAndNumberInCodesetA@kj1com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFncsAndNumberInCodesetA@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",1,"0.00",,,,,,,12,8,5,
Public Method,"com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc1","@lcom.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc1@kj1com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc1@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",1,"0.12",,,,,,,11,8,5,
Public Method,"com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc2","@lcom.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc2@kj1com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc2@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",1,"0.12",,,,,,,11,8,5,
Public Method,"com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc3","@lcom.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc3@kj1com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc3@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",1,"0.12",,,,,,,11,8,5,
Public Method,"com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc4","@lcom.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc4@kj1com.google.zxing.oned.Code128WriterTestCase.testEncodeWithFunc4@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",1,"0.12",,,,,,,11,8,5,
Public Method,"com.google.zxing.oned.Code128WriterTestCase.testRoundtrip","@lcom.google.zxing.oned.Code128WriterTestCase.testRoundtrip@kj1com.google.zxing.oned.Code128WriterTestCase.testRoundtrip@f./core/src/test/java/com/google/zxing/oned/Code128WriterTestCase.java",1,"0.00",,,,,,,11,10,7,
Public Final Class,"com.google.zxing.oned.Code39BlackBox1TestCase","@lcom.google.zxing.oned.Code39BlackBox1TestCase@kj4com.google.zxing.oned.Code39BlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/Code39BlackBox1TestCase.java",,"0.50",3,1,0,1,2,0,10,6,3,
Public Constructor,"com.google.zxing.oned.Code39BlackBox1TestCase.Code39BlackBox1TestCase","@lcom.google.zxing.oned.Code39BlackBox1TestCase.Code39BlackBox1TestCase@kj1com.google.zxing.oned.Code39BlackBox1TestCase.Code39BlackBox1TestCase@f./core/src/test/java/com/google/zxing/oned/Code39BlackBox1TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.Code39BlackBox3TestCase","@lcom.google.zxing.oned.Code39BlackBox3TestCase@kj4com.google.zxing.oned.Code39BlackBox3TestCase@f./core/src/test/java/com/google/zxing/oned/Code39BlackBox3TestCase.java",,"0.50",3,1,0,1,2,0,10,6,3,
Public Constructor,"com.google.zxing.oned.Code39BlackBox3TestCase.Code39BlackBox3TestCase","@lcom.google.zxing.oned.Code39BlackBox3TestCase.Code39BlackBox3TestCase@kj1com.google.zxing.oned.Code39BlackBox3TestCase.Code39BlackBox3TestCase@f./core/src/test/java/com/google/zxing/oned/Code39BlackBox3TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.Code39ExtendedBlackBox2TestCase","@lcom.google.zxing.oned.Code39ExtendedBlackBox2TestCase@kj4com.google.zxing.oned.Code39ExtendedBlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/Code39ExtendedBlackBox2TestCase.java",,"0.50",3,1,0,1,2,0,10,6,3,
Public Constructor,"com.google.zxing.oned.Code39ExtendedBlackBox2TestCase.Code39ExtendedBlackBox2TestCase","@lcom.google.zxing.oned.Code39ExtendedBlackBox2TestCase.Code39ExtendedBlackBox2TestCase@kj1com.google.zxing.oned.Code39ExtendedBlackBox2TestCase.Code39ExtendedBlackBox2TestCase@f./core/src/test/java/com/google/zxing/oned/Code39ExtendedBlackBox2TestCase.java",1,"0.00",,,,,,,5,5,3,
Public Final Class,"com.google.zxing.oned.Code39ExtendedModeTestCase","@lcom.google.zxing.oned.Code39ExtendedModeTestCase@kj4com.google.zxing.oned.Code39ExtendedModeTestCase@f./core/src/test/java/com/google/zxing/oned/Code39ExtendedModeTestCase.java",,"0.15",2,1,0,2,10,0,25,20,10,
Private Static Method,"com.google.zxing.oned.Code39ExtendedModeTestCase.doTest","@lcom.google.zxing.oned.Code39ExtendedModeTestCase.doTest@kj1com.google.zxing.oned.Code39ExtendedModeTestCase.doTestString,String@f./core/src/test/java/com/google/zxing/oned/Code39ExtendedModeTestCase.java",1,"0.00",,,,,,,8,8,6,
Public Method,"com.google.zxing.oned.Code39ExtendedModeTestCase.testDecodeExtendedMode","@lcom.google.zxing.oned.Code39ExtendedModeTestCase.testDecodeExtendedMode@kj1com.google.zxing.oned.Code39ExtendedModeTestCase.testDecodeExtendedMode@f./core/src/test/java/com/google/zxing/oned/Code39ExtendedModeTestCase.java",1,"0.00",,,,,,,11,11,4,
Public Final Class,"com.google.zxing.oned.Code39Reader","@lcom.google.zxing.oned.Code39Reader@kj4com.google.zxing.oned.Code39Reader@f./core/src/main/java/com/google/zxing/oned/Code39Reader.java",,"0.24",2,4,4,8,13,75,307,233,128,
Public Constructor,"com.google.zxing.oned.Code39Reader.Code39Reader","@lcom.google.zxing.oned.Code39Reader.Code39Reader@kj1com.google.zxing.oned.Code39Reader.Code39Readerboolean,boolean@f./core/src/main/java/com/google/zxing/oned/Code39Reader.java",1,"1.67",,,,,,,16,6,4,
Public Constructor,"com.google.zxing.oned.Code39Reader.Code39Reader","@lcom.google.zxing.oned.Code39Reader.Code39Reader@kj1com.google.zxing.oned.Code39Reader.Code39Reader@f./core/src/main/java/com/google/zxing/oned/Code39Reader.java",1,"1.33",,,,,,,7,3,1,
Public Constructor,"com.google.zxing.oned.Code39Reader.Code39Reader","@lcom.google.zxing.oned.Code39Reader.Code39Reader@kj1com.google.zxing.oned.Code39Reader.Code39Readerboolean@f./core/src/main/java/com/google/zxing/oned/Code39Reader.java",1,"2.33",,,,,,,10,3,1,
Private Static Method,"com.google.zxing.oned.Code39Reader.decodeExtended","@lcom.google.zxing.oned.Code39Reader.decodeExtended@kj1com.google.zxing.oned.Code39Reader.decodeExtendedCharSequence@f./core/src/main/java/com/google/zxing/oned/Code39Reader.java",19,"0.08",,,,,,,67,62,31,
Public Method,"com.google.zxing.oned.Code39Reader.decodeRow","@lcom.google.zxing.oned.Code39Reader.decodeRow@kj1com.google.zxing.oned.Code39Reader.decodeRowint,com.google.zxing.common.BitArray,Map@f./core/src/main/java/com/google/zxing/oned/Code39Reader.java",11,"0.11",,,,,,,80,65,37,
Private Static Method,"com.google.zxing.oned.Code39Reader.findAsteriskPattern","@lcom.google.zxing.oned.Code39Reader.findAsteriskPattern@kj1com.google.zxing.oned.Code39Reader.findAsteriskPatterncom.google.zxing.common.BitArray,int[]@f./core/src/main/java/com/google/zxing/oned/Code39Reader.java",5,"0.03",,,,,,,33,30,19,
Private Static Method,"com.google.zxing.oned.Code39Reader.patternToChar","@lcom.google.zxing.oned.Code39Reader.patternToChar@kj1com.google.zxing.oned.Code39Reader.patternToCharint@f./core/src/main/java/com/google/zxing/oned/Code39Reader.java",4,"0.00",,,,,,,11,11,5,
Private Static Method,"com.google.zxing.oned.Code39Reader.toNarrowWidePattern","@lcom.google.zxing.oned.Code39Reader.toNarrowWidePattern@kj1com.google.zxing.oned.Code39Reader.toNarrowWidePatternint[]@f./core/src/main/java/com/google/zxing/oned/Code39Reader.java",10,"0.11",,,,,,,42,38,23,
Public Final Class,"com.google.zxing.oned.Code39Writer","@lcom.google.zxing.oned.Code39Writer@kj4com.google.zxing.oned.Code39Writer@f./core/src/main/java/com/google/zxing/oned/Code39Writer.java",,"0.05",2,2,0,4,9,0,124,110,63,
Public Method,"com.google.zxing.oned.Code39Writer.encode","@lcom.google.zxing.oned.Code39Writer.encode@kj1com.google.zxing.oned.Code39Writer.encodeString,com.google.zxing.BarcodeFormat,int,int,Map@f./core/src/main/java/com/google/zxing/oned/Code39Writer.java",2,"0.00",,,,,,,11,11,2,
